Followers,Following,Posts,Engagement Rate (%),Avg Likes per Post,Avg Comments per Post,Verified,Account Age (Years),Bio Text,Account Type
5948,4021,217,8.35,443,60,1,9,Personal blog | Stay positive ✨,Real
25565,3277,140,9.86,438,84,1,10,Passionate traveler and food lover,Fake
25323,305,235,6.25,770,54,0,10,Nature lover | Saving the planet 🌍,Fake
49385,832,225,0.04,688,34,0,2,Aspiring artist | Drawing my dreams,Fake
49998,3754,328,0.0386019899071214,553,47,1,1,Sharing moments from my journey,Fake
11850,1230,352,2.42,313,71,0,4,Photographer and content creator 📸,Real
25755,306,205,5.9,948,75,0,8,Aspiring artist | Drawing my dreams,Fake
13993,1942,18,3.4182518567061138,800,38,0,5,Fitness enthusiast 💪 | Health advocate,Fake
38653,2779,358,7.813754341161945,260,88,0,8,Follow for daily inspiration 🌟,Fake
46071,1355,85,8.616125791478764,490,0,1,7,Follow for daily inspiration 🌟,Fake
46943,2536,55,2.537883200016162,471,77,0,2,Sharing moments from my journey,Real
17474,3672,241,8.3,955,82,0,8,DM for collaborations or inquiries!,Real
39695,864,31,7.05,859,82,0,9,Sharing moments from my journey,Real
38829,584,94,2.6784865241102365,394,76,0,4,Personal blog | Stay positive ✨,Fake
29618,3739,128,5.201674006254391,523,76,1,6,Fitness enthusiast 💪 | Health advocate,Real
12470,2092,147,7.81,868,40,0,9,Fitness enthusiast 💪 | Health advocate,Real
16522,2174,410,0.0,0,24,0,11,Follow for daily inspiration 🌟,Real
13920,2423,140,6.276263283280908,744,30,0,6,Love exploring new places 🌎,Real
34994,873,56,7.67,739,41,0,5,Nature lover | Saving the planet 🌍,Real
42430,2364,86,0.67,647,57,0,2,Entrepreneur & lifestyle blogger,Real
43201,1115,387,9.2,237,85,0,2,Foodie | Reviews and recipes,Real
40587,2260,193,4.217758233764627,999,48,1,6,Personal blog | Stay positive ✨,Fake
15543,3079,499,3.914166593134742,337,35,1,2,Sharing moments from my journey,Real
33658,2966,499,3.668817754084417,999,53,0,8,Nature lover | Saving the planet 🌍,Real
13807,176,137,7.94,667,30,0,9,Aspiring artist | Drawing my dreams,Real
22667,3137,282,2.15,762,59,0,4,Fitness enthusiast 💪 | Health advocate,Fake
23997,1686,424,2.96,617,31,0,4,Fitness enthusiast 💪 | Health advocate,Real
5622,636,303,0.67,447,17,0,10,Love exploring new places 🌎,Fake
13226,3191,282,5.43,916,92,1,10,Fitness enthusiast 💪 | Health advocate,Real
40517,3240,151,5.23,618,4,0,8,Business inquiries? Contact below 👇,Fake
42954,4538,12,8.5,606,86,0,4,Personal blog | Stay positive ✨,Real
8544,4352,390,3.96,520,24,0,6,Aspiring artist | Drawing my dreams,Real
5491,3937,155,3.11,381,56,0,5,Follow for daily inspiration 🌟,Fake
29011,4395,335,0.36,86,23,1,6,Aspiring artist | Drawing my dreams,Real
22085,4685,186,1.19,426,93,0,6,Entrepreneur & lifestyle blogger,Real
28614,995,310,8.06728672586723,354,59,0,5,Fitness enthusiast 💪 | Health advocate,Real
13776,2296,304,10.0,471,58,0,5,Business inquiries? Contact below 👇,Real
53,2481,84,5.213418736579051,572,28,0,6,Aspiring artist | Drawing my dreams,Fake
29309,4935,39,4.83,389,66,0,11,Photographer and content creator 📸,Real
44353,2008,0,8.970940119896007,999,91,1,4,Fitness enthusiast 💪 | Health advocate,Fake
32684,3994,431,5.962142402214859,582,37,0,1,Photographer and content creator 📸,Fake
35328,785,381,5.38,922,71,0,9,Digital nomad living my best life 🌴,Fake
14394,1438,471,1.75,953,89,0,2,Love exploring new places 🌎,Fake
34548,2130,229,2.98,801,96,0,8,Nature lover | Saving the planet 🌍,Fake
35877,3110,7,1.31,757,58,0,4,Sharing moments from my journey,Fake
24988,933,404,3.98,582,13,0,2,Entrepreneur & lifestyle blogger,Fake
25786,151,0,6.92,472,16,0,2,Passionate traveler and food lover,Real
46976,4607,297,0.83,999,0,0,5,Sharing moments from my journey,Fake
27361,3923,342,6.33,528,52,0,8,Fitness enthusiast 💪 | Health advocate,Real
27886,1240,418,2.184689610009752,278,54,0,10,Entrepreneur & lifestyle blogger,Fake
8334,1597,134,3.3782643591353883,0,24,1,6,Aspiring artist | Drawing my dreams,Real
35431,10,36,2.659213369563145,907,30,0,3,Foodie | Reviews and recipes,Real
13592,224,73,0.54,248,44,0,4,DM for collaborations or inquiries!,Fake
27253,4446,347,8.29,961,89,0,9,Foodie | Reviews and recipes,Fake
42366,4341,173,8.44,896,27,0,7,Digital nomad living my best life 🌴,Fake
25152,1097,245,2.140945812499173,432,55,0,7,DM for collaborations or inquiries!,Real
10798,2796,87,3.309068675852428,588,45,1,4,Personal blog | Stay positive ✨,Fake
7593,2780,354,0.87,714,71,0,2,Aspiring artist | Drawing my dreams,Real
37614,10,499,4.312744975574177,0,52,0,4,Digital nomad living my best life 🌴,Fake
5212,2931,22,8.6,473,98,0,4,Foodie | Reviews and recipes,Fake
21048,3542,159,4.12,997,57,0,7,Business inquiries? Contact below 👇,Fake
47106,3587,458,2.64,576,62,0,7,Nature lover | Saving the planet 🌍,Real
18152,4114,78,5.73,28,49,0,9,Love exploring new places 🌎,Real
41460,1098,242,2.78,456,62,0,7,Business inquiries? Contact below 👇,Real
13464,2803,411,3.82,84,53,0,11,Check out my website for more updates!,Real
28611,4106,235,1.6,260,31,0,10,Love exploring new places 🌎,Real
1307,3732,289,9.44,508,21,0,8,Personal blog | Stay positive ✨,Fake
32585,3999,494,0.35,607,37,0,9,Entrepreneur & lifestyle blogger,Fake
22098,593,132,8.15,591,57,0,5,Love exploring new places 🌎,Real
7599,4077,332,4.58,844,14,0,6,Business inquiries? Contact below 👇,Real
3060,2632,423,2.57,549,79,0,2,Fitness enthusiast 💪 | Health advocate,Fake
21797,3943,395,2.52,63,51,0,5,Business inquiries? Contact below 👇,Real
39320,3081,249,6.5966472733950585,787,26,0,4,Business inquiries? Contact below 👇,Fake
53,2370,296,1.290818467027055,149,54,1,9,Passionate traveler and food lover,Real
25318,3165,135,7.546248028751627,733,24,0,2,Nature lover | Saving the planet 🌍,Fake
5018,1204,343,5.48,773,30,0,3,Fitness enthusiast 💪 | Health advocate,Fake
21787,2119,294,4.246301317979752,264,36,1,8,Digital nomad living my best life 🌴,Real
22401,2726,399,6.030078553277994,214,46,1,9,Sharing moments from my journey,Fake
13534,858,7,7.95,885,80,0,10,Photographer and content creator 📸,Real
1322,1674,147,8.9,479,10,0,9,Nature lover | Saving the planet 🌍,Real
26612,2588,245,5.95,527,69,0,2,Photographer and content creator 📸,Real
41713,837,44,5.45,913,37,0,9,Aspiring artist | Drawing my dreams,Real
49777,4238,153,5.92,871,94,0,2,Digital nomad living my best life 🌴,Fake
14330,3698,41,4.143260870390904,478,23,0,8,Personal blog | Stay positive ✨,Real
48679,2156,69,4.52,589,21,0,2,Sharing moments from my journey,Real
39817,2649,12,4.69,336,38,0,6,Foodie | Reviews and recipes,Fake
3657,426,124,10.0,623,6,1,4,Foodie | Reviews and recipes,Fake
32547,2305,77,7.77,305,47,0,8,Passionate traveler and food lover,Real
29290,10,356,6.690464702797824,803,0,0,4,Entrepreneur & lifestyle blogger,Real
22390,1788,40,3.832270992252032,623,49,0,10,Personal blog | Stay positive ✨,Real
21015,618,0,9.507733207035718,489,51,0,4,Sharing moments from my journey,Fake
39642,4721,469,3.31,259,86,0,3,Passionate traveler and food lover,Real
49998,2721,131,1.226418055791537,201,28,0,5,Passionate traveler and food lover,Real
29829,2715,336,4.619612867292172,727,0,0,2,Follow for daily inspiration 🌟,Fake
18991,10,282,6.798327052316363,454,70,1,9,Love exploring new places 🌎,Fake
33410,2942,173,6.107556051482646,328,78,1,7,Entrepreneur & lifestyle blogger,Fake
12855,2347,48,0.0,711,92,1,7,Check out my website for more updates!,Fake
30402,2817,12,2.46,567,8,0,8,Personal blog | Stay positive ✨,Fake
19000,3943,38,7.01,170,71,0,9,Business inquiries? Contact below 👇,Fake
48662,4134,86,4.34435696477034,203,6,1,4,DM for collaborations or inquiries!,Real
31846,3803,173,5.39,241,84,0,7,Love exploring new places 🌎,Real
1705,645,0,2.4638713810452924,157,64,0,7,Nature lover | Saving the planet 🌍,Fake
45409,4365,486,0.36,0,44,0,7,Nature lover | Saving the planet 🌍,Fake
23472,1087,404,8.099405741533108,560,6,1,4,Fitness enthusiast 💪 | Health advocate,Fake
14027,4766,420,9.43,680,58,0,6,Entrepreneur & lifestyle blogger,Fake
30620,671,322,3.56,500,4,0,7,Fitness enthusiast 💪 | Health advocate,Fake
38774,1902,121,3.68,352,55,0,8,Love exploring new places 🌎,Real
26980,1492,282,7.15,801,94,0,6,Passionate traveler and food lover,Real
17479,2361,276,8.830939054423155,715,95,1,8,Entrepreneur & lifestyle blogger,Real
39210,1960,37,7.18,115,19,0,6,Sharing moments from my journey,Real
40686,3848,443,6.45,615,58,1,4,Entrepreneur & lifestyle blogger,Real
24501,1447,224,1.95,561,28,0,4,Nature lover | Saving the planet 🌍,Real
1815,2197,499,8.112568911476167,401,97,1,5,Fitness enthusiast 💪 | Health advocate,Fake
49705,4999,178,6.266643674694281,804,51,0,5,Follow for daily inspiration 🌟,Real
28398,1704,206,3.821310006405634,704,99,1,6,Aspiring artist | Drawing my dreams,Fake
40374,3612,181,0.25,147,52,0,1,Passionate traveler and food lover,Real
6489,2799,279,3.42,12,93,0,3,Foodie | Reviews and recipes,Real
40779,3859,298,4.043766257832398,242,31,0,5,Photographer and content creator 📸,Real
38378,3697,499,6.65,540,36,0,11,Check out my website for more updates!,Fake
30018,1339,170,7.13,484,90,0,11,Follow for daily inspiration 🌟,Real
26299,1731,0,4.521224275017586,530,81,0,2,Digital nomad living my best life 🌴,Fake
12957,419,462,5.54,452,97,1,7,Foodie | Reviews and recipes,Fake
38475,2652,81,4.23,838,74,0,1,Nature lover | Saving the planet 🌍,Fake
39833,2895,417,7.733281723538635,646,30,1,6,Entrepreneur & lifestyle blogger,Fake
23164,4088,258,5.035748111521665,0,89,1,7,Personal blog | Stay positive ✨,Fake
6386,1494,130,9.23,443,86,1,7,Follow for daily inspiration 🌟,Real
36093,2674,320,2.2694402316150843,694,89,1,5,Love exploring new places 🌎,Fake
29072,3252,236,8.123987471756383,344,48,1,11,Business inquiries? Contact below 👇,Real
3079,2154,20,1.76,407,65,0,6,Photographer and content creator 📸,Fake
41656,835,433,2.13,893,52,0,2,Photographer and content creator 📸,Real
15248,3413,402,6.386603389039522,346,3,0,2,Foodie | Reviews and recipes,Real
34760,200,318,8.03,764,12,0,4,Photographer and content creator 📸,Fake
22311,2850,17,4.43,316,31,0,8,Aspiring artist | Drawing my dreams,Real
46581,2132,251,0.297745642312738,999,67,1,8,DM for collaborations or inquiries!,Real
1863,4999,170,6.140922943654708,769,52,0,6,Business inquiries? Contact below 👇,Fake
24263,3176,272,7.65,971,81,0,11,Digital nomad living my best life 🌴,Real
2762,3516,330,7.45,132,86,0,9,Photographer and content creator 📸,Fake
22208,4813,486,3.23,36,68,0,5,DM for collaborations or inquiries!,Real
16191,4848,331,2.44,895,13,0,8,Digital nomad living my best life 🌴,Real
26027,3348,379,5.175028434799176,268,40,1,2,Business inquiries? Contact below 👇,Fake
3409,3747,474,5.21,160,31,0,5,Personal blog | Stay positive ✨,Real
20776,978,38,3.57,15,67,0,3,Sharing moments from my journey,Fake
43445,4655,211,10.0,751,64,1,5,Aspiring artist | Drawing my dreams,Fake
28589,237,241,2.23,497,0,0,9,Fitness enthusiast 💪 | Health advocate,Fake
40793,3123,350,2.87,541,67,0,8,Digital nomad living my best life 🌴,Real
39541,2027,293,5.84,554,19,0,1,Fitness enthusiast 💪 | Health advocate,Fake
40062,3650,239,5.32,127,97,0,8,Follow for daily inspiration 🌟,Fake
39163,3006,406,0.62,143,16,0,7,Business inquiries? Contact below 👇,Fake
49998,3140,164,4.0922723044199545,312,0,1,4,DM for collaborations or inquiries!,Fake
17628,2572,467,2.697927700688638,617,15,1,6,Passionate traveler and food lover,Fake
13139,2699,167,4.17,386,64,0,8,Sharing moments from my journey,Fake
17929,4338,318,4.26,280,57,0,3,Love exploring new places 🌎,Real
9186,2887,101,2.04,421,20,0,10,Photographer and content creator 📸,Fake
48659,1897,375,0.06,489,15,1,5,Sharing moments from my journey,Real
20484,793,436,3.08,84,84,0,10,Aspiring artist | Drawing my dreams,Real
38927,1137,302,5.329423545998135,667,57,1,5,Fitness enthusiast 💪 | Health advocate,Real
29157,620,313,8.657807907217062,593,80,0,5,Sharing moments from my journey,Fake
53,2641,1,0.0,248,22,0,11,Foodie | Reviews and recipes,Fake
7675,56,451,1.65,519,55,0,3,Entrepreneur & lifestyle blogger,Real
1422,4449,196,2.65,972,56,0,5,Fitness enthusiast 💪 | Health advocate,Fake
34339,3394,87,0.3000804321910806,944,0,0,5,Love exploring new places 🌎,Fake
15707,2663,321,4.73,938,24,0,5,Business inquiries? Contact below 👇,Real
18021,1213,326,8.61,986,28,0,9,Nature lover | Saving the planet 🌍,Fake
47531,3209,115,3.69,140,24,0,2,Check out my website for more updates!,Real
24263,2844,442,2.0814594727682247,839,0,0,5,Passionate traveler and food lover,Fake
39402,1893,363,2.297327062515974,335,49,0,10,Entrepreneur & lifestyle blogger,Fake
43080,2538,435,3.89,907,36,0,11,DM for collaborations or inquiries!,Real
27975,3036,166,1.94,293,26,0,7,Check out my website for more updates!,Real
38156,887,436,8.76,346,55,0,9,Passionate traveler and food lover,Fake
29832,4787,12,5.41,813,56,1,6,Entrepreneur & lifestyle blogger,Fake
47580,3380,358,5.389388138511211,470,81,0,1,Love exploring new places 🌎,Fake
37901,860,20,1.21,775,83,0,5,Passionate traveler and food lover,Fake
29829,4622,139,9.55,635,86,1,3,Digital nomad living my best life 🌴,Real
6394,2277,29,4.81,637,6,0,5,Follow for daily inspiration 🌟,Real
34024,1376,179,5.48,881,75,0,7,Digital nomad living my best life 🌴,Fake
18948,4037,455,3.64,810,77,0,1,Photographer and content creator 📸,Fake
28459,2086,144,4.816575422492571,555,54,0,2,Nature lover | Saving the planet 🌍,Real
20320,1802,187,1.463235747534743,679,49,0,4,Entrepreneur & lifestyle blogger,Fake
27621,1166,106,8.31,460,59,0,4,Personal blog | Stay positive ✨,Fake
37475,1537,120,3.3688489754975546,340,95,1,8,Fitness enthusiast 💪 | Health advocate,Real
43286,4876,41,5.02,616,65,0,7,Digital nomad living my best life 🌴,Fake
33668,4999,301,0.2445346162078703,653,48,1,11,Love exploring new places 🌎,Real
47156,2303,275,6.404582086873125,826,69,1,8,Follow for daily inspiration 🌟,Real
11209,10,112,0.8878808326351182,634,37,1,8,Fitness enthusiast 💪 | Health advocate,Fake
47286,4635,154,0.45,592,39,0,9,Follow for daily inspiration 🌟,Fake
3804,2679,281,4.05,200,9,0,8,Nature lover | Saving the planet 🌍,Fake
40352,2101,446,7.59,48,59,1,3,Business inquiries? Contact below 👇,Fake
32246,4329,132,7.96,16,75,0,1,Love exploring new places 🌎,Fake
22953,2785,289,5.883309617873326,114,58,0,4,Fitness enthusiast 💪 | Health advocate,Fake
1103,1223,67,8.53,910,64,0,2,Foodie | Reviews and recipes,Real
44757,1562,163,1.41,720,19,0,9,DM for collaborations or inquiries!,Fake
36012,4057,358,0.97,684,15,0,3,Digital nomad living my best life 🌴,Real
21707,2812,69,9.73,776,12,0,6,Nature lover | Saving the planet 🌍,Real
39806,4454,43,5.5,62,44,0,11,DM for collaborations or inquiries!,Fake
53,2732,0,0.0796479086129666,193,53,1,2,Passionate traveler and food lover,Fake
53,3482,370,10.0,538,89,0,7,Love exploring new places 🌎,Real
23046,758,0,7.536064588390177,559,58,0,10,Follow for daily inspiration 🌟,Fake
17164,2752,172,3.1292478345993047,505,79,0,4,Fitness enthusiast 💪 | Health advocate,Real
28479,3778,192,9.67,928,6,0,4,Foodie | Reviews and recipes,Real
26013,2380,180,0.722691163179852,580,44,0,6,Sharing moments from my journey,Real
20409,1886,0,7.171882309062601,264,99,1,5,Follow for daily inspiration 🌟,Fake
7489,1447,169,8.61,637,10,0,5,Sharing moments from my journey,Real
43819,4206,128,0.88,150,54,0,7,Sharing moments from my journey,Real
34187,2792,2,6.85,286,79,1,4,Fitness enthusiast 💪 | Health advocate,Real
44998,3376,283,5.320803638794671,216,55,1,10,DM for collaborations or inquiries!,Real
44165,815,2,1.87,852,85,0,10,Love exploring new places 🌎,Fake
3521,1467,41,3.7,458,10,1,5,Sharing moments from my journey,Fake
47012,1246,236,2.48,385,3,1,3,Photographer and content creator 📸,Real
8352,1980,8,5.16,647,27,0,7,Business inquiries? Contact below 👇,Real
38081,3252,265,7.79,293,93,0,9,Fitness enthusiast 💪 | Health advocate,Real
35457,4412,349,4.42,3,43,0,5,Fitness enthusiast 💪 | Health advocate,Fake
14944,162,35,2.55,727,7,0,8,Follow for daily inspiration 🌟,Real
10333,375,482,7.7,370,26,0,7,Entrepreneur & lifestyle blogger,Real
25952,1756,153,0.3898766728667882,885,0,1,8,Passionate traveler and food lover,Real
41252,2933,252,7.28,592,77,0,8,Personal blog | Stay positive ✨,Fake
42206,1367,473,6.571694257660683,339,41,0,10,Foodie | Reviews and recipes,Fake
33323,1371,62,3.07,471,61,0,6,Love exploring new places 🌎,Real
7436,2217,458,6.9,880,19,0,7,Foodie | Reviews and recipes,Fake
40046,3068,189,10.0,860,40,0,8,Love exploring new places 🌎,Fake
42178,1175,264,7.49,464,20,0,11,Digital nomad living my best life 🌴,Real
9514,4379,98,9.07,408,64,0,10,Passionate traveler and food lover,Real
27027,1070,125,6.89,179,18,0,6,Digital nomad living my best life 🌴,Fake
33769,4944,334,3.49,636,16,0,2,Nature lover | Saving the planet 🌍,Real
14964,2535,234,6.35288114204337,419,17,1,9,Nature lover | Saving the planet 🌍,Fake
26741,1752,321,6.366002017210224,483,45,0,9,Follow for daily inspiration 🌟,Fake
39928,4444,231,8.28,429,98,0,10,Digital nomad living my best life 🌴,Fake
21811,2201,255,10.0,447,65,0,9,Follow for daily inspiration 🌟,Fake
31876,3446,31,2.19,652,67,0,3,Love exploring new places 🌎,Fake
3855,1924,244,6.08,486,13,1,9,Passionate traveler and food lover,Real
11276,1574,139,9.76,843,6,0,3,Foodie | Reviews and recipes,Real
22409,3438,150,8.514027870462748,899,34,1,7,Passionate traveler and food lover,Fake
38355,1318,151,3.54,278,5,0,3,Personal blog | Stay positive ✨,Real
29112,1683,391,1.39,475,8,0,6,Nature lover | Saving the planet 🌍,Real
14536,4909,494,2.1,439,49,0,4,Nature lover | Saving the planet 🌍,Real
21050,559,184,7.94,688,52,1,11,Entrepreneur & lifestyle blogger,Real
17431,3426,173,5.51,806,89,0,8,Digital nomad living my best life 🌴,Fake
26108,1003,91,3.95,263,54,0,11,Photographer and content creator 📸,Fake
36592,3740,41,0.0,206,55,0,7,Passionate traveler and food lover,Fake
20931,2980,267,4.96,639,20,0,7,Foodie | Reviews and recipes,Fake
41233,3776,271,9.51,940,75,0,9,Love exploring new places 🌎,Fake
30516,2520,260,3.1,859,31,0,9,Love exploring new places 🌎,Real
35944,2601,247,7.37,873,0,0,2,Foodie | Reviews and recipes,Fake
1826,2211,68,0.97,757,37,1,4,Foodie | Reviews and recipes,Fake
41593,107,217,3.2,676,58,0,6,Foodie | Reviews and recipes,Real
26717,3578,499,1.5687683249881237,806,31,0,6,Foodie | Reviews and recipes,Real
37860,4383,454,4.64,20,22,0,5,Passionate traveler and food lover,Fake
31645,582,208,3.3687146633199765,476,58,1,11,Entrepreneur & lifestyle blogger,Real
29890,429,295,9.46,234,71,0,3,Follow for daily inspiration 🌟,Real
31347,3453,171,1.53,986,83,0,3,Aspiring artist | Drawing my dreams,Real
28529,1922,264,3.87,893,24,0,10,Fitness enthusiast 💪 | Health advocate,Fake
10504,4465,190,5.97,983,29,0,3,Business inquiries? Contact below 👇,Fake
7364,4859,303,7.86,70,95,1,4,Foodie | Reviews and recipes,Fake
35740,3493,365,6.345704058593071,591,93,1,4,Sharing moments from my journey,Fake
21591,4118,186,0.7593185430591589,157,95,1,11,Check out my website for more updates!,Fake
8647,1673,93,0.64,512,96,0,6,Check out my website for more updates!,Real
16460,2122,81,0.0013620176371613,0,23,0,5,Fitness enthusiast 💪 | Health advocate,Real
26268,3775,27,9.76,282,68,0,4,Love exploring new places 🌎,Real
42237,2341,249,4.79,561,35,0,6,Fitness enthusiast 💪 | Health advocate,Fake
2158,1279,336,1.87,22,87,0,5,Nature lover | Saving the planet 🌍,Real
25520,2003,494,2.2924171479404056,802,65,0,4,Personal blog | Stay positive ✨,Real
6860,1791,499,1.2992784984412906,401,0,1,4,Fitness enthusiast 💪 | Health advocate,Real
29202,2803,112,4.3771559440404655,518,65,0,8,Business inquiries? Contact below 👇,Fake
11201,4284,492,2.57,599,31,0,7,Nature lover | Saving the planet 🌍,Fake
49929,3635,404,7.52,36,1,0,9,Nature lover | Saving the planet 🌍,Fake
22129,10,304,1.827716328690332,316,61,0,4,Sharing moments from my journey,Fake
7568,387,375,6.51389038125479,733,99,1,6,Entrepreneur & lifestyle blogger,Fake
41635,1607,484,5.88,169,13,0,3,Entrepreneur & lifestyle blogger,Real
21214,2854,403,2.71,840,42,0,9,Digital nomad living my best life 🌴,Real
16213,129,92,7.74,251,12,1,3,DM for collaborations or inquiries!,Real
18643,3526,488,4.87,970,65,0,6,Passionate traveler and food lover,Fake
35733,3729,91,7.78,876,16,1,10,Personal blog | Stay positive ✨,Fake
26850,1610,499,6.3335496345889,0,44,1,11,Follow for daily inspiration 🌟,Real
32320,565,297,7.67,747,10,0,11,Love exploring new places 🌎,Real
33224,509,494,6.58,384,66,0,11,Digital nomad living my best life 🌴,Real
3745,4448,457,4.69,651,95,0,6,Sharing moments from my journey,Real
25211,3548,450,9.95,563,8,0,2,Photographer and content creator 📸,Fake
11617,113,250,6.86,127,83,0,9,Photographer and content creator 📸,Fake
28468,4238,199,5.34,966,69,0,5,Entrepreneur & lifestyle blogger,Real
21925,2965,298,2.68,699,3,0,7,Passionate traveler and food lover,Fake
1407,3467,92,8.62,275,96,0,2,Fitness enthusiast 💪 | Health advocate,Real
49998,2741,60,8.153819118209853,814,41,0,6,Aspiring artist | Drawing my dreams,Real
13393,1261,56,5.63,225,88,0,3,Aspiring artist | Drawing my dreams,Fake
9388,3248,490,0.18,72,92,1,11,Entrepreneur & lifestyle blogger,Fake
41558,3477,409,8.438828583878866,247,68,0,1,Sharing moments from my journey,Real
6654,2437,346,5.57,912,74,1,11,Check out my website for more updates!,Real
26077,4734,49,6.06,888,62,0,5,Follow for daily inspiration 🌟,Fake
43931,4407,385,9.45,947,16,0,10,Business inquiries? Contact below 👇,Fake
35625,2299,306,4.701270434694304,264,18,0,3,Passionate traveler and food lover,Real
24694,691,352,9.29,738,57,0,5,Entrepreneur & lifestyle blogger,Real
176,2029,371,4.74,746,90,0,11,Foodie | Reviews and recipes,Real
8066,1156,335,7.31,629,58,0,6,Aspiring artist | Drawing my dreams,Fake
23006,2945,69,1.53,710,85,0,7,Follow for daily inspiration 🌟,Real
49590,491,392,5.63,434,39,1,6,Digital nomad living my best life 🌴,Fake
45826,3079,387,5.84,60,57,0,7,Digital nomad living my best life 🌴,Real
21443,3585,346,0.18,150,82,1,9,Check out my website for more updates!,Fake
41400,114,349,9.21,839,39,1,7,Aspiring artist | Drawing my dreams,Fake
49356,896,386,1.9,512,11,0,4,Entrepreneur & lifestyle blogger,Real
12552,4007,120,1.22,224,23,0,2,Follow for daily inspiration 🌟,Real
22256,167,132,0.78,314,8,0,2,DM for collaborations or inquiries!,Real
40959,3739,68,8.75,357,90,0,5,Aspiring artist | Drawing my dreams,Real
17703,1094,177,1.2064344023489473,801,25,1,4,Nature lover | Saving the planet 🌍,Real
28845,1881,377,0.0,503,70,0,8,Personal blog | Stay positive ✨,Fake
5166,4921,198,8.83,889,96,1,11,Entrepreneur & lifestyle blogger,Real
8325,455,65,0.09,152,19,0,10,Check out my website for more updates!,Fake
34849,2441,381,5.54,992,80,0,3,Fitness enthusiast 💪 | Health advocate,Real
21563,2513,356,3.06,383,85,0,8,Fitness enthusiast 💪 | Health advocate,Fake
43400,741,209,1.65,510,80,1,4,Entrepreneur & lifestyle blogger,Real
9495,2576,90,7.6,890,76,0,5,Photographer and content creator 📸,Real
37853,2431,231,6.663509900531141,56,54,0,5,Fitness enthusiast 💪 | Health advocate,Fake
16504,1814,489,0.1,570,80,0,2,Love exploring new places 🌎,Real
9324,4521,46,3.65,759,30,0,10,Sharing moments from my journey,Real
30744,4029,388,8.04,323,23,0,2,Entrepreneur & lifestyle blogger,Fake
53,2756,270,6.481983019222624,359,23,1,8,Passionate traveler and food lover,Fake
38310,4310,94,8.16,268,41,0,7,Fitness enthusiast 💪 | Health advocate,Real
42422,3361,72,6.38,628,49,0,9,Love exploring new places 🌎,Fake
11497,1458,336,9.2,49,50,0,10,Digital nomad living my best life 🌴,Fake
8925,3522,397,3.605904101602896,446,77,1,6,Aspiring artist | Drawing my dreams,Real
11853,1988,450,3.101124660933598,704,55,0,8,Love exploring new places 🌎,Real
31997,2160,90,4.415004054508035,147,84,1,8,Personal blog | Stay positive ✨,Real
32648,705,236,6.89994553812904,569,43,0,4,DM for collaborations or inquiries!,Real
37539,553,91,5.75,65,75,0,11,Check out my website for more updates!,Real
9289,276,428,6.9,739,62,1,11,Nature lover | Saving the planet 🌍,Real
13098,608,299,6.2,32,15,0,5,Follow for daily inspiration 🌟,Fake
7790,1378,150,6.85,973,21,0,11,Follow for daily inspiration 🌟,Fake
32313,1600,3,1.89,158,60,0,11,Follow for daily inspiration 🌟,Real
11490,1824,317,8.72,904,97,0,6,Passionate traveler and food lover,Real
49998,1478,0,3.37501032134786,999,23,1,2,Digital nomad living my best life 🌴,Fake
21149,1752,132,5.983707279859251,999,41,1,6,Nature lover | Saving the planet 🌍,Fake
23243,3381,299,4.6495546450218175,777,95,0,6,Nature lover | Saving the planet 🌍,Fake
41277,2164,277,6.82,487,9,0,3,Photographer and content creator 📸,Real
1472,1189,300,8.22,930,59,0,6,Love exploring new places 🌎,Fake
38933,3859,275,10.0,21,80,0,10,Passionate traveler and food lover,Fake
20642,3541,96,7.52,336,74,0,8,Personal blog | Stay positive ✨,Fake
43243,1264,15,5.488208669811113,678,9,0,10,Follow for daily inspiration 🌟,Real
5558,2877,296,3.58,719,86,0,5,Photographer and content creator 📸,Fake
7882,526,272,8.42,390,55,0,2,Personal blog | Stay positive ✨,Real
26289,1329,254,3.76,601,94,0,2,Fitness enthusiast 💪 | Health advocate,Real
8624,185,277,6.063998423674243,534,74,1,10,Foodie | Reviews and recipes,Real
11694,653,94,3.4579911139739514,0,38,1,1,Business inquiries? Contact below 👇,Real
14557,3488,0,2.106016054031836,644,47,1,3,Follow for daily inspiration 🌟,Real
35566,1827,363,7.472371454179541,448,8,0,4,Photographer and content creator 📸,Fake
1981,4269,349,9.76,770,5,1,5,DM for collaborations or inquiries!,Fake
16192,1700,410,4.183550309244637,371,20,0,10,Aspiring artist | Drawing my dreams,Fake
16306,2695,241,3.065657883081216,999,43,1,9,Photographer and content creator 📸,Fake
13500,4299,451,2.05,718,64,0,6,Passionate traveler and food lover,Real
48186,3873,5,5.45,622,70,0,3,Digital nomad living my best life 🌴,Fake
20558,3113,192,6.04,179,82,0,11,Passionate traveler and food lover,Real
12996,3413,346,2.59,996,0,0,10,Love exploring new places 🌎,Fake
49473,1407,394,0.84,774,74,0,9,Personal blog | Stay positive ✨,Real
24578,2127,374,5.48136061751003,741,15,0,6,Photographer and content creator 📸,Real
11044,4451,20,5.9,681,98,0,4,DM for collaborations or inquiries!,Real
17088,1227,38,1.78,744,40,0,10,Photographer and content creator 📸,Real
6533,2444,46,2.57,951,56,0,4,Entrepreneur & lifestyle blogger,Fake
