Followers,Following,Posts,Engagement Rate (%),Avg Likes per Post,Avg Comments per Post,Verified,Account Age (Years),Bio Text,Account Type
13242,4516,321,9.33,740,11,0,4,Entrepreneur & lifestyle blogger,Real
36948,81,89,5.72,327,46,0,2,Follow for daily inspiration 🌟,Fake
45351,970,454,5.51,915,40,0,6,Follow for daily inspiration 🌟,Fake
26505,2200,156,1.91,364,86,0,9,Aspiring artist | Drawing my dreams,Fake
9362,2910,459,5.58,116,8,0,6,Entrepreneur & lifestyle blogger,Real
32208,1270,101,8.12,937,32,0,4,Aspiring artist | Drawing my dreams,Real
28862,1986,12,8.03,804,33,0,10,Photographer and content creator 📸,Real
28574,3894,55,7.19,495,13,0,10,Love exploring new places 🌎,Real
6826,772,42,4.22,315,26,0,5,Passionate traveler and food lover,Fake
10221,250,439,1.31,815,79,0,4,Follow for daily inspiration 🌟,Real
21961,1668,337,1.23,904,70,0,6,Sharing moments from my journey,Fake
49364,266,293,8.24,49,18,0,11,Sharing moments from my journey,Fake
13142,4791,282,9.01,883,1,0,8,Entrepreneur & lifestyle blogger,Fake
31381,848,338,1.58,603,94,0,7,Photographer and content creator 📸,Fake
42971,2406,473,5.83,479,70,0,4,Sharing moments from my journey,Real
31527,180,171,9.46,878,27,0,8,Business inquiries? Contact below 👇,Fake
40872,2861,258,5.49,831,21,0,4,Aspiring artist | Drawing my dreams,Real
43075,1668,92,8.96,826,85,0,3,Entrepreneur & lifestyle blogger,Fake
22485,2026,90,2.73,936,9,0,8,Photographer and content creator 📸,Fake
48127,4122,225,7.67,923,68,0,7,Photographer and content creator 📸,Real
15710,4673,295,9.82,204,28,0,8,Personal blog | Stay positive ✨,Fake
48661,254,174,4.17,877,1,0,3,Fitness enthusiast 💪 | Health advocate,Fake
9898,4823,239,9.03,735,24,1,4,Aspiring artist | Drawing my dreams,Real
44874,3780,49,4.44,108,85,0,4,Digital nomad living my best life 🌴,Real
29084,3601,82,6.54,691,22,0,3,Aspiring artist | Drawing my dreams,Fake
12996,3413,346,2.59,996,0,0,10,Love exploring new places 🌎,Fake
32025,2618,55,4.4,828,47,0,8,Entrepreneur & lifestyle blogger,Real
30443,3504,286,6.3,215,87,0,11,Follow for daily inspiration 🌟,Real
8346,2474,359,4.08,898,44,0,2,Nature lover | Saving the planet 🌍,Fake
8066,1156,335,7.31,629,58,0,6,Aspiring artist | Drawing my dreams,Fake
11282,2163,150,0.74,503,96,0,7,Digital nomad living my best life 🌴,Real
43556,3803,473,0.5,883,7,0,3,Nature lover | Saving the planet 🌍,Real
48400,1518,376,2.63,288,44,0,11,Sharing moments from my journey,Real
18523,2619,462,7.51,614,24,0,5,Business inquiries? Contact below 👇,Fake
1460,1832,17,0.84,815,22,0,3,DM for collaborations or inquiries!,Fake
42917,1701,127,8.12,684,52,0,3,Aspiring artist | Drawing my dreams,Fake
28590,312,171,0.4,966,75,0,5,Fitness enthusiast 💪 | Health advocate,Fake
34120,1239,250,4.19,975,53,0,7,Love exploring new places 🌎,Fake
40913,477,337,8.07,119,98,0,9,Business inquiries? Contact below 👇,Fake
47668,640,7,1.67,835,11,0,7,Foodie | Reviews and recipes,Fake
42835,2461,347,3.08,80,50,1,4,Entrepreneur & lifestyle blogger,Real
8096,120,11,2.48,391,80,0,6,Aspiring artist | Drawing my dreams,Fake
28517,3550,166,3.51,733,48,0,3,Personal blog | Stay positive ✨,Fake
34025,220,412,2.07,243,97,0,3,Personal blog | Stay positive ✨,Real
48042,826,256,7.72,171,69,0,5,Digital nomad living my best life 🌴,Fake
25526,3869,284,2.38,306,1,0,3,Sharing moments from my journey,Real
35332,3290,367,1.84,176,87,0,7,Foodie | Reviews and recipes,Real
20036,3001,400,6.12,123,22,0,7,Check out my website for more updates!,Fake
35840,3579,469,4.76,680,13,0,3,DM for collaborations or inquiries!,Real
17380,3059,327,1.64,122,70,0,8,DM for collaborations or inquiries!,Fake
36219,1841,378,1.6,170,97,0,3,Fitness enthusiast 💪 | Health advocate,Fake
21647,937,42,6.84,527,66,1,11,Sharing moments from my journey,Fake
44004,2523,440,6.48,236,94,0,9,Passionate traveler and food lover,Fake
22141,1145,326,7.28,412,16,1,2,DM for collaborations or inquiries!,Fake
44914,3015,352,3.74,763,71,0,2,DM for collaborations or inquiries!,Fake
44630,3145,344,6.23,528,1,0,3,Nature lover | Saving the planet 🌍,Real
31047,3307,245,5.81,247,13,0,3,Foodie | Reviews and recipes,Real
4509,16,241,2.5,133,50,0,2,Love exploring new places 🌎,Real
46711,1329,420,7.96,196,80,1,2,Foodie | Reviews and recipes,Fake
25767,1541,184,4.18,794,56,0,1,Nature lover | Saving the planet 🌍,Fake
37614,4835,153,3.44,759,10,0,8,Passionate traveler and food lover,Real
31833,4676,19,5.22,778,52,0,6,Aspiring artist | Drawing my dreams,Fake
23070,2929,247,6.75,414,76,1,2,Sharing moments from my journey,Real
4733,4230,385,6.19,274,90,0,8,Check out my website for more updates!,Real
40122,1658,370,1.42,974,81,0,3,Foodie | Reviews and recipes,Fake
15890,3561,408,4.11,706,31,0,10,Sharing moments from my journey,Real
3203,3902,186,9.68,782,57,0,9,Business inquiries? Contact below 👇,Real
32930,996,417,1.03,135,94,0,8,Fitness enthusiast 💪 | Health advocate,Real
23938,4783,29,7.6,608,73,0,9,Passionate traveler and food lover,Fake
28718,4911,261,2.33,662,81,0,4,Nature lover | Saving the planet 🌍,Fake
38532,2803,104,2.04,388,81,0,11,Passionate traveler and food lover,Fake
15580,1850,224,8.5,802,13,0,2,Entrepreneur & lifestyle blogger,Fake
43712,645,275,6.75,123,33,0,9,Digital nomad living my best life 🌴,Real
8884,1319,259,9.71,362,50,0,5,Digital nomad living my best life 🌴,Real
44726,352,200,2.21,60,59,0,4,Check out my website for more updates!,Fake
527,2215,227,9.5,92,0,0,9,Personal blog | Stay positive ✨,Fake
13751,1607,267,0.62,167,68,0,9,Nature lover | Saving the planet 🌍,Fake
658,3941,12,1.19,378,38,0,5,Entrepreneur & lifestyle blogger,Fake
26753,2259,61,2.47,169,13,0,9,Sharing moments from my journey,Real
34669,3641,163,9.15,39,91,0,6,Follow for daily inspiration 🌟,Real
34879,411,275,6.04,63,99,0,11,Check out my website for more updates!,Fake
38806,2942,174,7.65,908,8,0,4,Business inquiries? Contact below 👇,Fake
5594,1246,306,0.71,949,11,0,5,Photographer and content creator 📸,Real
20222,1115,5,2.6,601,77,0,9,Sharing moments from my journey,Fake
19259,1198,366,4.36,519,53,0,11,Aspiring artist | Drawing my dreams,Real
31916,659,208,9.46,961,11,0,1,DM for collaborations or inquiries!,Fake
35505,3151,113,6.25,326,3,0,7,Aspiring artist | Drawing my dreams,Real
14018,2308,46,5.05,491,59,0,8,Aspiring artist | Drawing my dreams,Fake
15763,3230,474,1.17,699,48,0,9,Aspiring artist | Drawing my dreams,Real
49262,4663,22,8.8,604,93,0,8,Fitness enthusiast 💪 | Health advocate,Real
291,310,7,1.13,828,45,0,10,Photographer and content creator 📸,Real
3869,4975,114,7.26,310,14,0,3,Nature lover | Saving the planet 🌍,Real
40726,703,481,0.3,379,39,0,7,DM for collaborations or inquiries!,Fake
10033,2868,18,9.1,448,22,1,3,Business inquiries? Contact below 👇,Real
39855,3559,373,4.09,272,10,0,10,Photographer and content creator 📸,Real
15747,4847,215,8.6,88,57,0,9,Love exploring new places 🌎,Real
7367,3392,337,2.85,905,20,0,2,Sharing moments from my journey,Real
34339,3161,119,4.57,364,38,0,5,Photographer and content creator 📸,Real
3706,3800,24,4.28,773,67,0,3,Aspiring artist | Drawing my dreams,Fake
3148,4529,361,5.79,277,86,1,2,Entrepreneur & lifestyle blogger,Fake
41034,1391,57,2.3,631,42,0,7,Follow for daily inspiration 🌟,Real
22422,4702,9,2.39,374,22,0,5,Business inquiries? Contact below 👇,Fake
48450,3184,215,2.78,786,88,0,11,Photographer and content creator 📸,Fake
11596,1017,234,1.84,596,79,1,7,Business inquiries? Contact below 👇,Fake
17980,4879,371,2.02,162,89,0,9,Love exploring new places 🌎,Fake
11325,651,302,3.16,737,99,0,9,DM for collaborations or inquiries!,Real
18141,4479,5,1.06,85,99,0,10,Love exploring new places 🌎,Real
35302,2486,414,1.37,859,42,0,10,Personal blog | Stay positive ✨,Fake
10375,3613,21,5.22,366,47,0,10,Entrepreneur & lifestyle blogger,Fake
16582,2796,318,7.51,346,42,0,5,Nature lover | Saving the planet 🌍,Fake
1385,2508,342,2.81,123,16,1,7,Photographer and content creator 📸,Fake
35315,4726,110,8.06,458,47,0,2,Photographer and content creator 📸,Real
19010,1757,71,4.22,521,88,0,11,Personal blog | Stay positive ✨,Real
31719,879,404,6.64,415,62,0,5,Business inquiries? Contact below 👇,Real
15126,1643,281,1.54,456,89,0,6,Fitness enthusiast 💪 | Health advocate,Real
32962,4103,205,5.11,137,78,0,3,Fitness enthusiast 💪 | Health advocate,Fake
1857,4019,245,8.53,591,4,0,7,Foodie | Reviews and recipes,Real
13470,2534,314,0.4,971,15,0,6,Business inquiries? Contact below 👇,Fake
24130,2399,157,5.59,862,41,0,5,Love exploring new places 🌎,Real
40439,3992,355,1.99,859,4,0,9,Photographer and content creator 📸,Fake
3430,879,458,7.85,434,38,0,8,Personal blog | Stay positive ✨,Real
10232,2584,107,7.88,718,45,0,7,Photographer and content creator 📸,Real
18807,3978,14,4.73,678,15,1,11,Love exploring new places 🌎,Real
23583,3563,280,9.05,6,90,0,9,Personal blog | Stay positive ✨,Fake
14267,3966,122,1.54,370,19,0,1,Fitness enthusiast 💪 | Health advocate,Fake
23434,4779,198,0.92,469,71,0,4,Passionate traveler and food lover,Real
21179,1358,473,9.26,928,84,0,9,Love exploring new places 🌎,Real
42636,1978,309,7.78,617,44,0,10,Nature lover | Saving the planet 🌍,Fake
28971,213,230,1.42,707,91,0,11,Love exploring new places 🌎,Fake
26418,3726,497,8.16,592,59,0,6,Check out my website for more updates!,Real
23478,3848,319,7.7,280,90,0,6,Nature lover | Saving the planet 🌍,Real
39860,976,445,8.49,418,71,0,2,Personal blog | Stay positive ✨,Real
36352,3260,463,7.71,185,26,0,9,Fitness enthusiast 💪 | Health advocate,Real
47485,1876,90,8.15,358,55,0,10,Digital nomad living my best life 🌴,Fake
26073,4982,427,3.27,159,66,0,2,DM for collaborations or inquiries!,Real
44175,2434,25,2.95,399,32,0,1,Personal blog | Stay positive ✨,Fake
45493,1673,374,6.5,847,72,0,11,Fitness enthusiast 💪 | Health advocate,Real
49611,3380,425,0.84,430,5,0,3,Digital nomad living my best life 🌴,Fake
28573,4577,1,3.09,473,98,0,6,Photographer and content creator 📸,Real
7285,30,253,9.55,895,27,0,5,Check out my website for more updates!,Fake
14374,4852,177,3.44,877,90,0,7,Sharing moments from my journey,Fake
39288,1383,480,9.55,433,19,0,4,Sharing moments from my journey,Real
24914,1857,493,7.17,858,99,0,11,Fitness enthusiast 💪 | Health advocate,Real
46580,2632,354,1.71,560,90,0,8,Personal blog | Stay positive ✨,Real
24268,1334,58,9.2,62,4,1,2,Fitness enthusiast 💪 | Health advocate,Fake
32027,1283,370,1.35,159,89,0,4,Nature lover | Saving the planet 🌍,Fake
26817,1135,71,4.81,205,73,0,7,Follow for daily inspiration 🌟,Real
32547,2305,77,7.77,305,47,0,8,Passionate traveler and food lover,Real
40740,871,341,1.11,130,76,0,2,Entrepreneur & lifestyle blogger,Fake
7997,3977,296,6.31,684,14,0,3,Follow for daily inspiration 🌟,Real
10282,57,412,8.08,628,87,0,9,Check out my website for more updates!,Fake
29270,3927,146,8.95,256,77,0,2,Fitness enthusiast 💪 | Health advocate,Fake
30297,1625,386,8.3,950,55,0,4,Fitness enthusiast 💪 | Health advocate,Real
3804,876,490,7.86,401,12,0,10,Foodie | Reviews and recipes,Real
39747,3025,354,7.11,607,63,0,4,Photographer and content creator 📸,Fake
41512,3176,461,1.5,414,96,1,11,Photographer and content creator 📸,Real
9113,1222,0,5.37,402,17,0,9,Business inquiries? Contact below 👇,Real
15534,338,47,2.29,6,80,0,7,Entrepreneur & lifestyle blogger,Fake
21247,1411,44,1.58,542,72,0,9,DM for collaborations or inquiries!,Real
30258,2131,84,4.7,192,96,0,11,Check out my website for more updates!,Fake
44623,796,128,5.85,736,77,1,2,Nature lover | Saving the planet 🌍,Real
22840,4036,419,0.17,786,39,0,8,Aspiring artist | Drawing my dreams,Real
4660,1646,398,5.1,676,51,0,9,Love exploring new places 🌎,Fake
2302,826,398,3.65,445,62,0,5,Follow for daily inspiration 🌟,Fake
1512,2861,329,3.0,348,89,0,11,DM for collaborations or inquiries!,Fake
909,2623,11,0.26,556,75,0,2,Follow for daily inspiration 🌟,Fake
15345,1964,268,3.66,105,33,0,7,Photographer and content creator 📸,Fake
48190,3819,33,5.66,998,8,0,5,DM for collaborations or inquiries!,Real
22021,4784,30,5.43,841,22,0,2,Personal blog | Stay positive ✨,Fake
40502,1960,320,2.05,678,97,0,7,Personal blog | Stay positive ✨,Fake
19158,2850,15,0.15,122,25,0,4,Digital nomad living my best life 🌴,Real
28988,4278,67,9.45,120,78,0,4,Sharing moments from my journey,Real
48507,3522,102,2.92,325,89,1,3,Business inquiries? Contact below 👇,Fake
18860,1319,68,5.93,556,17,0,11,Love exploring new places 🌎,Real
29203,3167,30,8.5,951,45,0,2,Aspiring artist | Drawing my dreams,Fake
25565,3277,140,9.86,438,84,1,10,Passionate traveler and food lover,Fake
4387,2681,80,6.17,770,67,0,6,Digital nomad living my best life 🌴,Real
19450,2218,83,2.77,191,38,0,3,Foodie | Reviews and recipes,Fake
41107,4677,323,0.8,128,93,0,4,Foodie | Reviews and recipes,Real
38156,887,436,8.76,346,55,0,9,Passionate traveler and food lover,Fake
11619,510,115,9.38,122,64,0,3,Digital nomad living my best life 🌴,Fake
46391,3215,76,2.57,962,29,0,7,Love exploring new places 🌎,Real
22001,3353,168,6.0,618,2,0,9,Aspiring artist | Drawing my dreams,Fake
10109,929,57,3.9,372,58,0,7,Passionate traveler and food lover,Fake
38334,4169,150,9.89,726,97,1,1,Nature lover | Saving the planet 🌍,Real
2829,388,29,0.61,511,54,1,1,Sharing moments from my journey,Fake
8865,579,495,6.38,289,43,0,7,Business inquiries? Contact below 👇,Real
13683,3930,405,5.58,514,99,0,5,Personal blog | Stay positive ✨,Fake
29271,672,266,4.69,101,78,0,9,Passionate traveler and food lover,Real
25412,3982,208,1.87,908,67,0,10,Photographer and content creator 📸,Fake
37296,438,494,3.64,902,80,0,6,Personal blog | Stay positive ✨,Fake
36027,1935,64,8.5,172,61,0,7,Photographer and content creator 📸,Fake
47561,106,62,1.1,671,63,1,6,Love exploring new places 🌎,Fake
2500,2957,486,3.13,666,58,0,3,Personal blog | Stay positive ✨,Fake
41906,4432,137,1.86,375,4,0,7,Check out my website for more updates!,Fake
3223,4453,153,7.16,514,28,0,4,Aspiring artist | Drawing my dreams,Real
9458,2007,36,1.98,65,48,0,2,Aspiring artist | Drawing my dreams,Real
12880,240,259,8.82,111,45,0,8,DM for collaborations or inquiries!,Real
39428,4811,331,4.68,364,66,1,10,Digital nomad living my best life 🌴,Fake
48497,3321,68,6.86,173,0,0,8,Photographer and content creator 📸,Real
19278,2327,467,9.35,795,6,1,8,Fitness enthusiast 💪 | Health advocate,Real
32622,178,405,0.87,459,15,0,4,Love exploring new places 🌎,Real
25521,941,121,8.34,359,25,0,8,Nature lover | Saving the planet 🌍,Real
39311,2106,258,3.73,530,45,0,4,Photographer and content creator 📸,Fake
9030,419,339,2.44,97,39,0,7,Aspiring artist | Drawing my dreams,Real
31279,3131,155,5.01,456,85,0,11,Sharing moments from my journey,Real
1900,10,126,1.49,781,69,0,6,Business inquiries? Contact below 👇,Fake
40965,3543,0,6.01,933,31,0,10,Foodie | Reviews and recipes,Fake
25119,1354,170,9.7,629,95,0,9,Sharing moments from my journey,Fake
41384,3682,258,9.86,38,26,0,5,Digital nomad living my best life 🌴,Fake
34364,3434,19,6.2,973,18,0,11,Foodie | Reviews and recipes,Fake
3339,42,75,7.36,262,1,0,9,Aspiring artist | Drawing my dreams,Real
43005,2368,415,3.22,423,33,0,4,Passionate traveler and food lover,Real
18168,4832,37,6.56,793,26,0,3,Passionate traveler and food lover,Fake
3734,2685,474,9.29,616,73,0,5,DM for collaborations or inquiries!,Real
17184,3002,369,7.91,935,65,0,7,Fitness enthusiast 💪 | Health advocate,Fake
14184,2435,186,1.05,549,44,0,2,Aspiring artist | Drawing my dreams,Fake
36977,4177,35,0.68,409,54,0,6,Follow for daily inspiration 🌟,Fake
49356,896,386,1.9,512,11,0,4,Entrepreneur & lifestyle blogger,Real
14821,4185,234,8.5,544,70,0,4,Check out my website for more updates!,Fake
30481,684,225,3.65,2,81,0,2,Follow for daily inspiration 🌟,Real
39067,217,437,0.45,511,74,0,11,Passionate traveler and food lover,Fake
3275,3069,99,5.15,947,59,0,2,Love exploring new places 🌎,Fake
14825,888,326,6.71,146,24,0,1,Nature lover | Saving the planet 🌍,Real
19896,403,418,0.39,775,8,0,6,Follow for daily inspiration 🌟,Real
5217,3071,71,4.84,967,46,0,9,Aspiring artist | Drawing my dreams,Fake
25390,163,423,7.76,885,37,0,7,Digital nomad living my best life 🌴,Real
35497,885,419,5.61,612,52,0,2,Fitness enthusiast 💪 | Health advocate,Fake
46612,1877,248,3.83,852,78,0,4,Follow for daily inspiration 🌟,Real
24173,1094,405,5.54,933,40,0,2,Photographer and content creator 📸,Real
31577,3737,76,0.4,704,44,1,8,Fitness enthusiast 💪 | Health advocate,Real
30446,1488,347,5.54,104,90,0,2,Foodie | Reviews and recipes,Fake
48153,3200,307,0.23,446,32,0,8,Nature lover | Saving the planet 🌍,Fake
28468,4238,199,5.34,966,69,0,5,Entrepreneur & lifestyle blogger,Real
6374,3727,490,4.14,180,86,0,5,Photographer and content creator 📸,Fake
28854,3870,466,8.98,70,99,0,7,Personal blog | Stay positive ✨,Real
22429,3485,122,3.54,825,49,0,8,DM for collaborations or inquiries!,Real
3347,3760,113,4.78,438,60,0,6,Personal blog | Stay positive ✨,Fake
27394,883,226,3.63,506,91,1,5,Fitness enthusiast 💪 | Health advocate,Fake
6817,4134,160,1.28,980,45,0,2,Check out my website for more updates!,Real
34509,4343,332,4.96,645,5,0,3,Love exploring new places 🌎,Real
7661,4815,401,0.48,423,52,0,7,Passionate traveler and food lover,Fake
7694,4626,168,0.92,308,61,0,4,Passionate traveler and food lover,Fake
18996,626,247,8.29,118,82,0,8,Nature lover | Saving the planet 🌍,Real
32778,3033,309,9.37,649,98,0,11,Business inquiries? Contact below 👇,Fake
25113,767,380,7.3,240,67,0,8,Entrepreneur & lifestyle blogger,Fake
32379,471,469,8.38,265,43,0,8,Nature lover | Saving the planet 🌍,Real
49932,4631,362,5.46,410,4,0,7,Fitness enthusiast 💪 | Health advocate,Real
22207,2189,53,5.0,102,93,0,10,Check out my website for more updates!,Fake
4643,1021,420,9.0,162,68,0,9,Photographer and content creator 📸,Real
19983,2696,28,1.43,139,90,0,5,Entrepreneur & lifestyle blogger,Real
32718,924,106,8.36,106,95,0,9,Aspiring artist | Drawing my dreams,Fake
40472,176,199,9.3,453,54,0,5,Entrepreneur & lifestyle blogger,Real
17088,1227,38,1.78,744,40,0,10,Photographer and content creator 📸,Real
35540,2473,238,5.81,139,11,0,7,DM for collaborations or inquiries!,Fake
683,1113,262,5.12,286,95,0,8,DM for collaborations or inquiries!,Fake
8220,2388,267,3.67,658,42,0,3,Follow for daily inspiration 🌟,Fake
39621,1715,112,3.06,949,11,0,8,Personal blog | Stay positive ✨,Real
17590,2510,152,0.11,907,88,1,9,Follow for daily inspiration 🌟,Real
42513,4070,285,5.09,819,11,0,3,Business inquiries? Contact below 👇,Fake
18086,4097,175,7.2,12,67,0,5,DM for collaborations or inquiries!,Fake
36572,1405,285,5.57,86,7,0,9,Sharing moments from my journey,Real
39472,2444,28,7.05,705,33,0,6,Fitness enthusiast 💪 | Health advocate,Fake
49856,3478,90,3.77,681,64,0,9,Business inquiries? Contact below 👇,Real
29705,2196,446,6.31,614,96,0,9,DM for collaborations or inquiries!,Fake
10320,578,235,5.08,634,55,0,2,Follow for daily inspiration 🌟,Fake
41451,970,248,0.2,270,11,0,8,Fitness enthusiast 💪 | Health advocate,Fake
46493,4518,297,9.88,654,59,0,2,DM for collaborations or inquiries!,Real
35068,1526,27,3.55,457,47,0,8,Sharing moments from my journey,Fake
45929,1825,182,6.24,923,77,0,11,Photographer and content creator 📸,Real
2465,535,206,5.24,874,50,0,4,Digital nomad living my best life 🌴,Real
35579,3192,129,8.28,973,25,0,6,Personal blog | Stay positive ✨,Fake
13956,2449,323,1.94,65,40,0,5,Fitness enthusiast 💪 | Health advocate,Real
15461,3596,182,0.85,873,37,1,6,Personal blog | Stay positive ✨,Real
5063,3106,438,2.61,984,81,0,4,Nature lover | Saving the planet 🌍,Fake
43197,2127,345,6.67,4,55,0,4,Personal blog | Stay positive ✨,Fake
6367,2538,66,5.8,628,70,0,7,Photographer and content creator 📸,Fake
25591,2321,395,8.33,369,32,1,7,Passionate traveler and food lover,Real
9080,243,320,5.13,134,79,0,1,Entrepreneur & lifestyle blogger,Real
8536,1083,209,1.06,643,26,0,4,Personal blog | Stay positive ✨,Real
2044,3140,370,2.77,798,2,0,11,Follow for daily inspiration 🌟,Real
24061,3806,432,0.88,372,43,1,6,Business inquiries? Contact below 👇,Real
8836,3261,92,9.03,367,86,0,5,Check out my website for more updates!,Fake
48154,1872,7,0.82,511,21,0,11,Love exploring new places 🌎,Real
3511,1672,381,9.23,361,3,0,4,Digital nomad living my best life 🌴,Fake
42219,2170,4,5.67,516,18,0,7,DM for collaborations or inquiries!,Fake
17154,4620,113,1.48,142,0,0,3,Fitness enthusiast 💪 | Health advocate,Fake
18046,2654,444,4.95,812,99,0,11,Check out my website for more updates!,Fake
20959,2546,415,8.56,471,59,1,3,Foodie | Reviews and recipes,Real
4655,1848,6,1.14,438,31,0,3,Foodie | Reviews and recipes,Real
13445,3039,205,4.41,950,14,0,7,DM for collaborations or inquiries!,Fake
18678,825,376,1.85,336,87,0,8,Love exploring new places 🌎,Fake
8304,192,350,2.8,794,4,0,8,Nature lover | Saving the planet 🌍,Fake
44149,459,497,4.84,524,69,0,9,Follow for daily inspiration 🌟,Real
16066,2650,191,3.45,54,91,0,2,Passionate traveler and food lover,Fake
24970,687,149,6.54,85,83,0,10,Sharing moments from my journey,Real
27834,967,130,5.63,587,56,0,11,Love exploring new places 🌎,Real
5737,1998,431,5.29,377,14,0,10,Aspiring artist | Drawing my dreams,Real
30997,2120,187,7.24,446,84,0,5,Digital nomad living my best life 🌴,Real
46786,1252,7,5.93,433,34,0,3,Passionate traveler and food lover,Real
2158,1279,336,1.87,22,87,0,5,Nature lover | Saving the planet 🌍,Real
4775,4333,299,7.39,734,45,0,9,DM for collaborations or inquiries!,Real
34760,200,318,8.03,764,12,0,4,Photographer and content creator 📸,Fake
9894,1892,190,4.4,315,45,0,2,Photographer and content creator 📸,Real
44689,828,391,4.27,98,56,0,7,Photographer and content creator 📸,Real
37822,2774,84,8.8,704,7,0,6,Aspiring artist | Drawing my dreams,Real
48899,3616,92,4.38,755,90,0,2,Passionate traveler and food lover,Fake
7369,2065,377,5.47,47,87,0,4,Personal blog | Stay positive ✨,Fake
15963,2028,240,4.17,617,4,0,9,Follow for daily inspiration 🌟,Real
31419,12,317,0.0,89,79,0,11,Fitness enthusiast 💪 | Health advocate,Fake
17441,3955,149,9.06,975,29,0,2,Fitness enthusiast 💪 | Health advocate,Real
15818,1528,216,8.03,190,62,0,9,Photographer and content creator 📸,Fake
41519,4746,227,1.24,132,62,0,5,Passionate traveler and food lover,Real
4230,112,440,2.97,853,71,1,10,Aspiring artist | Drawing my dreams,Fake
12242,427,340,0.92,297,89,1,1,Personal blog | Stay positive ✨,Fake
4303,565,164,7.49,795,22,0,10,Love exploring new places 🌎,Real
2622,3483,393,9.08,731,24,0,9,Aspiring artist | Drawing my dreams,Fake
35840,1745,263,6.39,998,3,0,5,Passionate traveler and food lover,Real
11580,723,108,1.6,667,26,0,6,Love exploring new places 🌎,Fake
40312,3999,417,9.63,447,62,0,4,Digital nomad living my best life 🌴,Real
46605,1236,293,7.04,25,20,1,6,Passionate traveler and food lover,Real
37311,4203,363,9.89,273,37,0,6,Sharing moments from my journey,Real
2006,4287,474,8.25,562,98,1,8,Business inquiries? Contact below 👇,Fake
39480,4620,308,8.32,292,18,0,10,DM for collaborations or inquiries!,Fake
6475,4689,107,5.67,967,90,0,11,Digital nomad living my best life 🌴,Fake
14509,4196,480,4.75,462,84,0,3,Digital nomad living my best life 🌴,Fake
25768,2281,409,6.79,415,55,0,6,Entrepreneur & lifestyle blogger,Fake
30085,1016,364,6.79,310,9,0,4,Entrepreneur & lifestyle blogger,Fake
11300,58,341,3.3,96,48,1,5,Photographer and content creator 📸,Fake
43326,246,85,6.74,347,66,0,7,Digital nomad living my best life 🌴,Fake
23039,3562,184,0.92,880,62,0,7,Follow for daily inspiration 🌟,Real
48615,3788,451,8.36,958,72,0,11,Sharing moments from my journey,Fake
28437,2782,434,1.81,970,57,0,3,DM for collaborations or inquiries!,Real
44509,2317,368,5.15,625,17,0,8,Nature lover | Saving the planet 🌍,Real
48320,3275,313,0.53,607,61,0,1,Aspiring artist | Drawing my dreams,Fake
35979,1934,278,3.57,2,48,0,4,Personal blog | Stay positive ✨,Fake
19136,4306,21,2.11,351,23,0,2,Passionate traveler and food lover,Real
41119,4102,295,5.44,762,45,0,7,Nature lover | Saving the planet 🌍,Real
1000,1137,80,2.98,1,86,0,3,Nature lover | Saving the planet 🌍,Fake
45269,3578,378,6.07,676,4,0,9,Digital nomad living my best life 🌴,Fake
2416,3105,330,3.9,115,1,0,10,DM for collaborations or inquiries!,Fake
41778,1501,202,1.16,438,26,0,11,Check out my website for more updates!,Real
3029,2651,370,0.02,629,55,0,9,Foodie | Reviews and recipes,Real
32107,3786,333,1.13,521,44,0,10,DM for collaborations or inquiries!,Fake
14491,549,447,8.1,994,34,0,5,Sharing moments from my journey,Fake
35611,2545,242,9.85,250,54,0,8,Photographer and content creator 📸,Real
25742,1372,162,1.02,832,96,0,5,Foodie | Reviews and recipes,Fake
5081,1080,13,8.95,548,71,0,8,Fitness enthusiast 💪 | Health advocate,Fake
22085,4685,186,1.19,426,93,0,6,Entrepreneur & lifestyle blogger,Real
44564,3744,165,0.58,340,49,0,9,Foodie | Reviews and recipes,Real
14732,4959,157,0.53,581,68,0,6,Aspiring artist | Drawing my dreams,Fake
18210,769,431,7.13,358,53,0,7,Business inquiries? Contact below 👇,Fake
46356,2504,331,4.61,111,22,0,6,Sharing moments from my journey,Real
26178,702,231,6.51,877,87,0,4,Digital nomad living my best life 🌴,Fake
49275,4946,205,0.51,836,8,1,9,Entrepreneur & lifestyle blogger,Real
39120,3041,34,9.38,104,31,0,11,Business inquiries? Contact below 👇,Fake
41767,1478,59,0.41,897,40,0,9,Digital nomad living my best life 🌴,Real
31720,4084,71,9.84,800,55,0,8,Entrepreneur & lifestyle blogger,Real
21462,303,470,2.44,994,58,0,3,Sharing moments from my journey,Real
25805,2130,32,5.03,276,53,0,3,Sharing moments from my journey,Fake
8855,1379,101,7.78,478,24,0,1,Photographer and content creator 📸,Real
5070,1448,294,2.6,770,4,0,10,Fitness enthusiast 💪 | Health advocate,Real
19562,4665,296,8.98,662,16,0,9,Digital nomad living my best life 🌴,Real
35799,926,414,0.35,962,35,0,4,Nature lover | Saving the planet 🌍,Real
40959,3739,68,8.75,357,90,0,5,Aspiring artist | Drawing my dreams,Real
25145,4050,32,9.17,214,51,0,2,Entrepreneur & lifestyle blogger,Fake
5089,4762,225,2.64,732,71,0,11,DM for collaborations or inquiries!,Real
10647,4333,478,4.17,4,67,0,11,Fitness enthusiast 💪 | Health advocate,Fake
